sentence #,word,tag
sentence 2530,và,O
sentence 2530,833,B-PATIENT_ID
sentence 2530,.,O
sentence 2531,Bệnh_nhân,O
sentence 2531,lọc,O
sentence 2531,máu,O
sentence 2531,chu_kỳ,O
sentence 2531,có,O
sentence 2531,nhiều,O
sentence 2531,thời_gian,O
sentence 2531,sinh_sống,O
sentence 2531,trong,O
sentence 2531,cộng_đồng,O
sentence 2531,ngoài,O
sentence 2531,sự,O
sentence 2531,kiểm_soát,O
sentence 2531,của,O
sentence 2531,bệnh_viện,O
sentence 2531,và,O
sentence 2531,tiếp_xúc,O
sentence 2531,với,O
sentence 2531,nhiều,O
sentence 2531,nguồn,O
sentence 2531,dịch_tễ,O
sentence 2531,khác,O
sentence 2531,nhau,O
sentence 2531,.,O
sentence 2532,Nghiên_cứu,O
sentence 2532,chỉ,O
sentence 2532,ra,O
sentence 2532,số_ít,O
sentence 2532,bệnh_nhân,O
sentence 2532,có,O
sentence 2532,triệu_chứng,O
sentence 2532,ho,B-SYMPTOM_AND_DISEASE
sentence 2532,nhẹ,I-SYMPTOM_AND_DISEASE
sentence 2532,và,O
sentence 2532,tức,B-SYMPTOM_AND_DISEASE
sentence 2532,ngực,I-SYMPTOM_AND_DISEASE
sentence 2532,",",O
sentence 2532,nhưng,O
sentence 2532,không,O
sentence 2532,nghiêm_trọng,O
sentence 2532,như,O
sentence 2532,lần,O
sentence 2532,đầu_tiên,O
sentence 2532,nhiễm,O
sentence 2532,",",O
sentence 2532,và,O
sentence 2532,không,O
sentence 2532,có,O
sentence 2532,ai,O
sentence 2532,bị,O
sentence 2532,sốt,O
sentence 2532,.,O
sentence 2533,Ngày,O
sentence 2533,12/8,B-DATE
sentence 2533,lấy,O
sentence 2533,mẫu,O
sentence 2533,lần,O
sentence 2533,ba,O
sentence 2533,kết_quả,O
sentence 2533,dương_tính,O
sentence 2533,với,O
sentence 2533,nCoV,O
sentence 2533,.,O
sentence 2534,Ngày,O
sentence 2534,16,B-DATE
sentence 2534,-,I-DATE
sentence 2534,3,I-DATE
sentence 2534,",",O
sentence 2534,ông,O
sentence 2534,là,O
sentence 2534,phi_công,O
sentence 2534,trên,O
sentence 2534,chuyến,O
sentence 2534,bay,O
sentence 2534,VN272,B-TRANSPORTATION
sentence 2534,từ,O
sentence 2534,TP.,B-LOCATION
sentence 2534,HCM,I-LOCATION
sentence 2534,đi,O
sentence 2534,Hà_Nội,B-LOCATION
sentence 2534,và,O
sentence 2534,VN607,B-TRANSPORTATION
sentence 2534,chiều,O
sentence 2534,Hà_Nội,B-LOCATION
sentence 2534,-,O
sentence 2534,TP.,B-LOCATION
sentence 2534,HCM,I-LOCATION
sentence 2534,trong,O
sentence 2534,cùng,O
sentence 2534,ngày,O
sentence 2534,.,O
sentence 2535,Trong,O
sentence 2535,khi,O
sentence 2535,đó,O
sentence 2535,",",O
sentence 2535,bệnh_nhân,O
sentence 2535,550,B-PATIENT_ID
sentence 2535,được,O
sentence 2535,công_bố,O
sentence 2535,khỏi,O
sentence 2535,bệnh,O
sentence 2535,ngày,O
sentence 2535,27/8,B-DATE
sentence 2535,",",O
sentence 2535,xuất_viện,O
sentence 2535,về,O
sentence 2535,cách_ly,O
sentence 2535,tại,O
sentence 2535,chùa,O
sentence 2535,14,O
sentence 2535,ngày,O
sentence 2535,.,O
sentence 2536,​Ngày,O
sentence 2536,24,B-DATE
sentence 2536,-,I-DATE
sentence 2536,7,I-DATE
sentence 2536,có,O
sentence 2536,tiếp_xúc,O
sentence 2536,với,O
sentence 2536,ca,O
sentence 2536,bệnh,O
sentence 2536,số,O
sentence 2536,416,B-PATIENT_ID
sentence 2536,trong,O
sentence 2536,khoảng,O
sentence 2536,thời_gian,O
sentence 2536,3,O
sentence 2536,phút,O
sentence 2536,.,O
sentence 2537,Đến,O
sentence 2537,4h,O
sentence 2537,ngày,O
sentence 2537,8,B-DATE
sentence 2537,-,I-DATE
sentence 2537,3,I-DATE
sentence 2537,",",O
sentence 2537,ông,O
sentence 2537,T.,B-NAME
sentence 2537,về,O
sentence 2537,lại,O
sentence 2537,TP,B-LOCATION
sentence 2537,Vũng_Tàu,I-LOCATION
sentence 2537,.,O
sentence 2538,Sáng,O
sentence 2538,30,B-DATE
sentence 2538,-,I-DATE
sentence 2538,6,I-DATE
sentence 2538,",",O
sentence 2538,kết_quả,O
sentence 2538,xét_nghiệm,O
sentence 2538,của,O
sentence 2538,bệnh_nhân,O
sentence 2538,",",O
sentence 2538,3,O
sentence 2538,người_nhà,O
sentence 2538,và,O
sentence 2538,20,O
sentence 2538,sống,O
sentence 2538,cùng,O
sentence 2538,tầng,O
sentence 2538,",",O
sentence 2538,tất_cả,O
sentence 2538,đều,O
sentence 2538,âm_tính,O
sentence 2538,.,O
sentence 2539,Do,O
sentence 2539,người,O
sentence 2539,tiếp_xúc,O
sentence 2539,gần,O
sentence 2539,F1,O
sentence 2539,đã,O
sentence 2539,di_chuyển,O
sentence 2539,rộng,O
sentence 2539,trong,O
sentence 2539,ấp,O
sentence 2539,nên,O
sentence 2539,các,O
sentence 2539,ban,O
sentence 2539,",",O
sentence 2539,ngành,O
sentence 2539,đã,O
sentence 2539,thống_nhất,O
sentence 2539,phương_án,O
sentence 2539,cách_ly,O
sentence 2539,",",O
sentence 2539,phong_toả,O
sentence 2539,phạm_vi,O
sentence 2539,toàn_bộ,O
sentence 2539,ấp,B-LOCATION
sentence 2539,Thừa_Lợi,I-LOCATION
sentence 2539,",",O
sentence 2539,xã,B-LOCATION
sentence 2539,Thừa_Đức,I-LOCATION
sentence 2539,.,O
sentence 2540,Liên_quan,O
sentence 2540,đến,O
sentence 2540,2,O
sentence 2540,bệnh_nhân,O
sentence 2540,595,B-PATIENT_ID
sentence 2540,",",O
sentence 2540,669,B-PATIENT_ID
sentence 2540,ở,O
sentence 2540,Đồng_Nai,B-LOCATION
sentence 2540,có,O
sentence 2540,tiếp_xúc,O
sentence 2540,ở,O
sentence 2540,Bệnh_viện,B-LOCATION
sentence 2540,Đà_Nẵng,I-LOCATION
sentence 2540,",",O
sentence 2540,Sở,B-ORGANIZATION
sentence 2540,Y_tế,I-ORGANIZATION
sentence 2540,Đồng_Nai,I-ORGANIZATION
sentence 2540,cho_hay,O
sentence 2540,các,O
sentence 2540,bác_sĩ,O
sentence 2540,đã,O
sentence 2540,tích_cực,O
sentence 2540,theo_dõi,O
sentence 2540,và,O
sentence 2540,đã,O
sentence 2540,tổ_chức,O
sentence 2540,hội_chẩn,O
sentence 2540,với,O
sentence 2540,2,O
sentence 2540,ca,O
sentence 2540,bệnh,O
sentence 2540,này,O
sentence 2540,.,O
sentence 2541,Các,O
sentence 2541,bệnh_nhân,O
sentence 2541,điều_trị,O
sentence 2541,tại,O
sentence 2541,Trung_tâm,B-LOCATION
sentence 2541,Y_tế,I-LOCATION
sentence 2541,huyện,I-LOCATION
sentence 2541,Long_Điền,I-LOCATION
sentence 2541,",",O
sentence 2541,tỉnh,B-LOCATION
sentence 2541,Bà_Rịa,I-LOCATION
sentence 2541,-,I-LOCATION
sentence 2541,Vũng_Tàu,I-LOCATION
sentence 2541,.,O
sentence 2542,Với,O
sentence 2542,làn_sóng,O
sentence 2542,dịch_bệnh,O
sentence 2542,COVID,O
sentence 2542,-,O
sentence 2542,19,O
sentence 2542,thứ,O
sentence 2542,hai,O
sentence 2542,",",O
sentence 2542,một_số,O
sentence 2542,công_ty,O
sentence 2542,hiện,O
sentence 2542,cũng,O
sentence 2542,đã,O
sentence 2542,"""",O
sentence 2542,xem_lại,O
sentence 2542,"""",O
sentence 2542,chính_sách,O
sentence 2542,",",O
sentence 2542,cho_phép,O
sentence 2542,một_số,O
sentence 2542,nhân_viên,O
sentence 2542,làm_việc,O
sentence 2542,từ,O
sentence 2542,nước_ngoài,O
sentence 2542,.,O
sentence 2543,Các,O
sentence 2543,bác_sĩ,O
sentence 2543,đang,O
sentence 2543,gửi,O
sentence 2543,mẫu,O
sentence 2543,bệnh_phẩm,O
sentence 2543,của,O
sentence 2543,bệnh_nhân,O
sentence 2543,137,B-PATIENT_ID
sentence 2543,sang,O
sentence 2543,Viện,B-ORGANIZATION
sentence 2543,Vệ_sinh,I-ORGANIZATION
sentence 2543,dịch_tễ,I-ORGANIZATION
sentence 2543,trung_ương,I-ORGANIZATION
sentence 2543,để,O
sentence 2543,xét_nghiệm,O
sentence 2543,lại,O
sentence 2543,.,O
sentence 2544,Trường_hợp,O
sentence 2544,1,O
sentence 2544,là,O
sentence 2544,bệnh_nhân,O
sentence 2544,nam,O
sentence 2544,",",O
sentence 2544,sinh,O
sentence 2544,năm,O
sentence 2544,2000,O
sentence 2544,",",O
sentence 2544,quốc_tịch,O
sentence 2544,Việt_Nam,O
sentence 2544,",",O
sentence 2544,đang,O
sentence 2544,cách_ly,O
sentence 2544,tại,O
sentence 2544,Trường,B-LOCATION
sentence 2544,Quân_sự,I-LOCATION
sentence 2544,Quân_khu,I-LOCATION
sentence 2544,7,I-LOCATION
sentence 2544,.,O
sentence 2545,Hiện,O
sentence 2545,cả,O
sentence 2545,4,O
sentence 2545,nhân_viên,O
sentence 2545,này,O
sentence 2545,đã,O
sentence 2545,được,O
sentence 2545,xét_nghiệm,O
sentence 2545,",",O
sentence 2545,kết_quả,O
sentence 2545,âm_tính,O
sentence 2545,với,O
sentence 2545,nCoV,O
sentence 2545,.,O
sentence 2546,Với,O
sentence 2546,"""",O
sentence 2546,bệnh_nhân,O
sentence 2546,35,B-PATIENT_ID
sentence 2546,"""",O
sentence 2546,",",O
sentence 2546,bác_sĩ,O
sentence 2546,Tôn_Thất_Thạnh,O
sentence 2546,",",O
sentence 2546,Giám_đốc,O
sentence 2546,Trung_tâm,B-ORGANIZATION
sentence 2546,kiểm_soát,I-ORGANIZATION
sentence 2546,bệnh_tật,I-ORGANIZATION
sentence 2546,(,I-ORGANIZATION
sentence 2546,CDC,I-ORGANIZATION
sentence 2546,),I-ORGANIZATION
sentence 2546,Đà_Nẵng,I-ORGANIZATION
sentence 2546,nói,O
sentence 2546,"""",O
sentence 2546,ít_nhất,O
sentence 2546,75,O
sentence 2546,người,O
sentence 2546,là,O
sentence 2546,F,O
sentence 2546,1,O
sentence 2546,"""",O
sentence 2546,",",O
sentence 2546,trong,O
sentence 2546,đó,O
sentence 2546,có,O
sentence 2546,chồng,O
sentence 2546,",",O
sentence 2546,con,O
sentence 2546,",",O
sentence 2546,bố_mẹ,O
sentence 2546,hai,O
sentence 2546,bên,O
sentence 2546,gia_đình,O
sentence 2546,của,O
sentence 2546,bệnh_nhân,O
sentence 2546,và,O
sentence 2546,nhân_viên,O
sentence 2546,y_tế,O
sentence 2546,.,O
sentence 2547,Ngày,O
sentence 2547,18,B-DATE
sentence 2547,-,I-DATE
sentence 2547,7,I-DATE
sentence 2547,",",O
sentence 2547,bệnh_nhân,O
sentence 2547,đi,O
sentence 2547,thăm,O
sentence 2547,bệnh_nhân,O
sentence 2547,428,B-PATIENT_ID
sentence 2547,.,O
sentence 2548,Ca,O
sentence 2548,đầu_tiên,O
sentence 2548,là,O
sentence 2548,thiếu_niên,O
sentence 2548,17,O
sentence 2548,tuổi,O
sentence 2548,",",O
sentence 2548,ở,O
sentence 2548,Nam_Từ_Liêm,B-LOCATION
sentence 2548,",",O
sentence 2548,sốt_xuất_huyết,B-SYMPTOM_AND_DISEASE
sentence 2548,",",O
sentence 2548,sốc,B-SYMPTOM_AND_DISEASE
sentence 2548,truyền,I-SYMPTOM_AND_DISEASE
sentence 2548,dịch,I-SYMPTOM_AND_DISEASE
sentence 2548,tại,O
sentence 2548,nhà,O
sentence 2548,",",O
sentence 2548,bị,O
sentence 2548,ngừng,B-SYMPTOM_AND_DISEASE
sentence 2548,tim,I-SYMPTOM_AND_DISEASE
sentence 2548,30,I-SYMPTOM_AND_DISEASE
sentence 2548,phút,I-SYMPTOM_AND_DISEASE
sentence 2548,.,O
sentence 2549,Bệnh_nhân,O
sentence 2549,còn,O
sentence 2549,lại,O
sentence 2549,là,O
sentence 2549,Việt_kiều,O
sentence 2549,",",O
sentence 2549,73,O
sentence 2549,tuổi,O
sentence 2549,",",O
sentence 2549,qua,O
sentence 2549,điều_trị,O
sentence 2549,",",O
sentence 2549,xét_nghiệm,O
sentence 2549,đã,O
sentence 2549,2,O
sentence 2549,lần,O
sentence 2549,âm_tính,O
sentence 2549,",",O
sentence 2549,song,O
sentence 2549,vì,O
sentence 2549,bệnh_nhân,O
sentence 2549,này,O
sentence 2549,còn,O
sentence 2549,mắc,O
sentence 2549,những,O
sentence 2549,bệnh,O
sentence 2549,nền,O
sentence 2549,khác,O
sentence 2549,nên,O
sentence 2549,đang,O
sentence 2549,được,O
sentence 2549,giữ,O
sentence 2549,lại,O
sentence 2549,để,O
sentence 2549,tiếp_tục,O
sentence 2549,theo_dõi,O
sentence 2549,và,O
sentence 2549,xét_nghiệm,O
sentence 2549,thêm,O
sentence 2549,.,O
sentence 2550,Ngày,O
sentence 2550,6/8,B-DATE
sentence 2550,",",O
sentence 2550,bệnh_nhân,O
sentence 2550,được,O
sentence 2550,chuyển,O
sentence 2550,sang,O
sentence 2550,Trung_tâm,B-LOCATION
sentence 2550,Y_tế,I-LOCATION
sentence 2550,Hoà_Vang,I-LOCATION
sentence 2550,để,O
sentence 2550,điều_trị,O
sentence 2550,.,O
sentence 2551,Chẩn_đoán,O
sentence 2551,",",O
sentence 2551,bệnh_nhân,O
sentence 2551,tử_vong,O
sentence 2551,do,O
sentence 2551,suy,B-SYMPTOM_AND_DISEASE
sentence 2551,thận,I-SYMPTOM_AND_DISEASE
sentence 2551,mãn,I-SYMPTOM_AND_DISEASE
sentence 2551,giai_đoạn,I-SYMPTOM_AND_DISEASE
sentence 2551,cuối,I-SYMPTOM_AND_DISEASE
sentence 2551,",",O
sentence 2551,sốc,B-SYMPTOM_AND_DISEASE
sentence 2551,nhiễm_trùng,I-SYMPTOM_AND_DISEASE
sentence 2551,",",O
sentence 2551,suy,B-SYMPTOM_AND_DISEASE
sentence 2551,đa,I-SYMPTOM_AND_DISEASE
sentence 2551,tạng,I-SYMPTOM_AND_DISEASE
sentence 2551,và,O
sentence 2551,COVID,O
sentence 2551,-,O
sentence 2551,19,O
sentence 2551,.,O
sentence 2552,Họ,O
sentence 2552,trong,O
sentence 2552,số,O
sentence 2552,34,B-PATIENT_ID
sentence 2552,bệnh_nhân,O
sentence 2552,chung,O
sentence 2552,chuyến,O
sentence 2552,bay,O
sentence 2552,từ,O
sentence 2552,Nga,B-LOCATION
sentence 2552,về,O
sentence 2552,",",O
sentence 2552,cách_ly,O
sentence 2552,tập_trung,O
sentence 2552,và,O
sentence 2552,điều_trị,O
sentence 2552,tại,O
sentence 2552,tỉnh,B-LOCATION
sentence 2552,Thái_Bình,I-LOCATION
sentence 2552,",",O
sentence 2552,sau,O
sentence 2552,đó,O
sentence 2552,12,O
sentence 2552,người,O
sentence 2552,được,O
sentence 2552,chuyển,O
sentence 2552,tới,O
sentence 2552,Bệnh_viện,B-LOCATION
sentence 2552,Bệnh,I-LOCATION
sentence 2552,Nhiệt_đới,I-LOCATION
sentence 2552,Trung_ương,I-LOCATION
sentence 2552,.,O
sentence 2553,Theo,O
sentence 2553,Sở,B-ORGANIZATION
sentence 2553,Y_tế,I-ORGANIZATION
sentence 2553,Hà_Nội,I-ORGANIZATION
sentence 2553,",",O
sentence 2553,bệnh_nhân,O
sentence 2553,quê,O
sentence 2553,ở,O
sentence 2553,thôn,B-LOCATION
sentence 2553,Tuyển_Cử,I-LOCATION
sentence 2553,",",O
sentence 2553,xã,B-LOCATION
sentence 2553,Tân_Hồng,I-LOCATION
sentence 2553,",",O
sentence 2553,huyện,B-LOCATION
sentence 2553,Bình_Giang,I-LOCATION
sentence 2553,",",O
sentence 2553,tỉnh,B-LOCATION
sentence 2553,Hải_Dương,I-LOCATION
sentence 2553,",",O
sentence 2553,tiền_sử,O
sentence 2553,trong,O
sentence 2553,vòng,O
sentence 2553,một,O
sentence 2553,tháng,O
sentence 2553,gần,O
sentence 2553,đây,O
sentence 2553,không,O
sentence 2553,đi,O
sentence 2553,đâu,O
sentence 2553,ra,O
sentence 2553,khỏi,O
sentence 2553,tỉnh,B-LOCATION
sentence 2553,Hải_Dương,I-LOCATION
sentence 2553,.,O
sentence 2554,Ngày,O
sentence 2554,8,B-DATE
sentence 2554,-,I-DATE
sentence 2554,3,I-DATE
sentence 2554,",",O
sentence 2554,ngành,O
sentence 2554,y_tế,O
sentence 2554,xác_định,O
sentence 2554,2,O
sentence 2554,du_khách,O
sentence 2554,này,O
sentence 2554,nhiễm,O
sentence 2554,SARS,O
sentence 2554,-,O
sentence 2554,CoV,O
sentence 2554,-,O
sentence 2554,2,O
sentence 2554,",",O
sentence 2554,sau,O
sentence 2554,đó,O
sentence 2554,đưa,O
sentence 2554,vào,O
sentence 2554,điều_trị,O
sentence 2554,tại,O
sentence 2554,Bệnh_viện,B-LOCATION
sentence 2554,Đà_Nẵng,I-LOCATION
sentence 2554,.,O
sentence 2555,Sau,O
sentence 2555,23,O
sentence 2555,này,O
sentence 2555,điều_trị,O
sentence 2555,tại,O
sentence 2555,bệnh_viện,O
sentence 2555,",",O
sentence 2555,bà,O
sentence 2555,L.,B-NAME
sentence 2555,đã,O
sentence 2555,có,O
sentence 2555,kết_quả,O
sentence 2555,xét_nghiệm,O
sentence 2555,âm_tính,O
sentence 2555,SARS,O
sentence 2555,-,O
sentence 2555,CoV,O
sentence 2555,-,O
sentence 2555,2,O
sentence 2555,",",O
sentence 2555,đủ,O
sentence 2555,điều_kiện,O
sentence 2555,xuất_viện,O
sentence 2555,.,O
sentence 2556,Ông,O
sentence 2556,Hoàng,O
sentence 2556,Đức_Hạnh,O
sentence 2556,",",O
sentence 2556,phó,O
sentence 2556,giám_đốc,O
sentence 2556,Sở,B-ORGANIZATION
sentence 2556,Y_tế,I-ORGANIZATION
sentence 2556,Hà_Nội,I-ORGANIZATION
sentence 2556,",",O
sentence 2556,cho,O
sentence 2556,biết,O
sentence 2556,từ,O
sentence 2556,ngày,O
sentence 2556,14,B-DATE
sentence 2556,đến,O
sentence 2556,17,B-DATE
sentence 2556,-,I-DATE
sentence 2556,8,I-DATE
sentence 2556,trên,O
sentence 2556,địa_bàn,O
sentence 2556,thành_phố,O
sentence 2556,ghi_nhận,O
sentence 2556,thêm,O
sentence 2556,2,O
sentence 2556,ca,O
sentence 2556,mắc,O
sentence 2556,mới,O
sentence 2556,là,O
sentence 2556,bệnh_nhân,O
sentence 2556,962,B-PATIENT_ID
sentence 2556,(,O
sentence 2556,30,B-AGE
sentence 2556,tuổi,O
sentence 2556,),O
sentence 2556,là,O
sentence 2556,nhân_viên,B-JOB
sentence 2556,ngân_hàng,I-JOB
sentence 2556,và,O
sentence 2556,một,O
sentence 2556,nữ,O
sentence 2556,nhân_viên,O
sentence 2556,ngân_hàng,O
sentence 2556,khác,O
sentence 2556,(,O
sentence 2556,25,O
sentence 2556,tuổi,O
sentence 2556,",",O
sentence 2556,là,O
sentence 2556,F1,O
sentence 2556,của,O
sentence 2556,bệnh_nhân,O
sentence 2556,962,B-PATIENT_ID
sentence 2556,),O
sentence 2556,.,O
sentence 2557,Hiện,O
sentence 2557,bệnh_nhân,O
sentence 2557,không,O
sentence 2557,sốt,O
sentence 2557,",",O
sentence 2557,mạch,O
sentence 2557,huyết_áp,O
sentence 2557,bình_thường,O
sentence 2557,",",O
sentence 2557,rối_loạn,O
sentence 2557,đông,O
sentence 2557,máu,O
sentence 2557,kiểm_soát,O
sentence 2557,tạm,O
sentence 2557,ổn,O
sentence 2557,",",O
sentence 2557,chức_năng,O
sentence 2557,phổi,O
sentence 2557,có,O
sentence 2557,cải_thiện,O
sentence 2557,",",O
sentence 2557,bệnh_nhân,O
sentence 2557,tiếp_tục,O
sentence 2557,thở,O
sentence 2557,máy,O
sentence 2557,và,O
sentence 2557,hỗ_trợ,O
sentence 2557,ECMO,O
sentence 2557,.,O
sentence 2558,Bệnh_nhân,O
sentence 2558,696,B-PATIENT_ID
sentence 2558,(,O
sentence 2558,nữ,B-GENDER
sentence 2558,",",O
sentence 2558,51,B-AGE
sentence 2558,tuổi,O
sentence 2558,",",O
sentence 2558,ở,O
sentence 2558,Hải_Châu,B-LOCATION
sentence 2558,",",O
sentence 2558,Đà_Nẵng,B-LOCATION
sentence 2558,),O
sentence 2558,có,O
sentence 2558,tiền_sử,O
sentence 2558,suy,B-SYMPTOM_AND_DISEASE
sentence 2558,thận,I-SYMPTOM_AND_DISEASE
sentence 2558,mãn,I-SYMPTOM_AND_DISEASE
sentence 2558,giai_đoạn,I-SYMPTOM_AND_DISEASE
sentence 2558,cuối,I-SYMPTOM_AND_DISEASE
sentence 2558,",",O
sentence 2558,đã,O
sentence 2558,chạy,O
sentence 2558,thận,O
sentence 2558,15,O
sentence 2558,năm,O
sentence 2558,",",O
sentence 2558,kèm,O
sentence 2558,theo,O
sentence 2558,bệnh,O
sentence 2558,tăng,B-SYMPTOM_AND_DISEASE
sentence 2558,huyết_áp,I-SYMPTOM_AND_DISEASE
sentence 2558,và,O
sentence 2558,suy,B-SYMPTOM_AND_DISEASE
sentence 2558,tim,I-SYMPTOM_AND_DISEASE
sentence 2558,.,O
sentence 2559,Trước,O
sentence 2559,đó,O
sentence 2559,vào,O
sentence 2559,tối,O
sentence 2559,29,B-DATE
sentence 2559,-,I-DATE
sentence 2559,7,I-DATE
sentence 2559,",",O
sentence 2559,ca,O
sentence 2559,bệnh,O
sentence 2559,418,B-PATIENT_ID
sentence 2559,nhiễm,O
sentence 2559,COVID,O
sentence 2559,-,O
sentence 2559,19,O
sentence 2559,đã,O
sentence 2559,được,O
sentence 2559,đưa,O
sentence 2559,ra,O
sentence 2559,Huế,B-LOCATION
sentence 2559,bằng,O
sentence 2559,xe,O
sentence 2559,chuyên_dụng,O
sentence 2559,.,O
sentence 2560,Theo,O
sentence 2560,Bộ,B-ORGANIZATION
sentence 2560,Ngoại_giao,I-ORGANIZATION
sentence 2560,",",O
sentence 2560,hành_khách,O
sentence 2560,trên,O
sentence 2560,chuyến,O
sentence 2560,bay,O
sentence 2560,chủ_yếu,O
sentence 2560,là,O
sentence 2560,trẻ_em,O
sentence 2560,dưới,O
sentence 2560,18,O
sentence 2560,tuổi,O
sentence 2560,",",O
sentence 2560,phụ_nữ,O
sentence 2560,mang,O
sentence 2560,thai,O
sentence 2560,",",O
sentence 2560,người,O
sentence 2560,cao_tuổi,O
sentence 2560,",",O
sentence 2560,người,O
sentence 2560,có,O
sentence 2560,bệnh,O
sentence 2560,nền,O
sentence 2560,",",O
sentence 2560,người,O
sentence 2560,đi,O
sentence 2560,du_lịch,O
sentence 2560,bị,O
sentence 2560,kẹt,O
sentence 2560,lại,O
sentence 2560,",",O
sentence 2560,người,O
sentence 2560,lao_động,O
sentence 2560,hết,O
sentence 2560,hạn,O
sentence 2560,thị_thực,O
sentence 2560,và,O
sentence 2560,hợp_đồng,O
sentence 2560,lao_động,O
sentence 2560,",",O
sentence 2560,sinh_viên,O
sentence 2560,đã,O
sentence 2560,hoàn_thành,O
sentence 2560,khoá,O
sentence 2560,học,O
sentence 2560,không,O
sentence 2560,có,O
sentence 2560,nơi,O
sentence 2560,cư_trú,O
sentence 2560,.,O
sentence 2561,Anh,O
sentence 2561,tính,O
sentence 2561,từ,O
sentence 2561,ngày,O
sentence 2561,đến,O
sentence 2561,bệnh_viện,B-LOCATION
sentence 2561,Đà_Nẵng,I-LOCATION
sentence 2561,(,O
sentence 2561,13/7,B-DATE
sentence 2561,),O
sentence 2561,và,O
sentence 2561,đến,O
sentence 2561,ngày,O
sentence 2561,đi,O
sentence 2561,coi,O
sentence 2561,thi,O
sentence 2561,(,O
sentence 2561,8/8,B-DATE
sentence 2561,),O
sentence 2561,là,O
sentence 2561,hơn,O
sentence 2561,20,O
sentence 2561,ngày,O
sentence 2561,.,O
sentence 2562,Sau,O
sentence 2562,kết_quả,O
sentence 2562,này,O
sentence 2562,",",O
sentence 2562,Bệnh_viện,B-ORGANIZATION
sentence 2562,E,I-ORGANIZATION
sentence 2562,phải,O
sentence 2562,thông_báo,O
sentence 2562,tạm,O
sentence 2562,dừng,O
sentence 2562,nhận,O
sentence 2562,bệnh_nhân,O
sentence 2562,từ,O
sentence 2562,20h,O
sentence 2562,tối_qua,O
sentence 2562,19,B-DATE
sentence 2562,-,I-DATE
sentence 2562,8,I-DATE
sentence 2562,để,O
sentence 2562,thực_hiện,O
sentence 2562,các,O
sentence 2562,hoạt_động,O
sentence 2562,phòng_dịch,O
sentence 2562,.,O
sentence 2563,Một,O
sentence 2563,người,O
sentence 2563,Mỹ,O
sentence 2563,trở,O
sentence 2563,về,O
sentence 2563,Việt_Nam,B-LOCATION
sentence 2563,sau,O
sentence 2563,khi,O
sentence 2563,qua,O
sentence 2563,8,O
sentence 2563,nước,O
sentence 2563,",",O
sentence 2563,hôm_nay,O
sentence 2563,xét_nghiệm,O
sentence 2563,dương_tính,O
sentence 2563,nCoV,O
sentence 2563,",",O
sentence 2563,là,O
sentence 2563,ca,O
sentence 2563,bệnh,O
sentence 2563,thứ,O
sentence 2563,tư,O
sentence 2563,ở,O
sentence 2563,Đà_Nẵng,B-LOCATION
sentence 2563,và,O
sentence 2563,thứ,O
sentence 2563,68,B-PATIENT_ID
sentence 2563,tính,O
sentence 2563,trên,O
sentence 2563,cả,O
sentence 2563,nước,O
sentence 2563,.,O
sentence 2564,Hà_Tĩnh,B-LOCATION
sentence 2564,đang,O
sentence 2564,cách_ly,O
sentence 2564,tập_trung,O
sentence 2564,hơn,O
sentence 2564,4.000,O
sentence 2564,người,O
sentence 2564,.,O
sentence 2565,Các,O
sentence 2565,chuyên_gia,O
sentence 2565,đang,O
sentence 2565,xem_xét,O
sentence 2565,chuyển,O
sentence 2565,bệnh_nhân,O
sentence 2565,sang,O
sentence 2565,Bệnh_viện,B-LOCATION
sentence 2565,Đà_Nẵng,I-LOCATION
sentence 2565,để,O
sentence 2565,điều_trị,O
sentence 2565,bệnh,O
sentence 2565,nền,O
sentence 2565,.,O
sentence 2566,Tất_cả,O
sentence 2566,lịch_sử,O
sentence 2566,di_chuyển,O
sentence 2566,của,O
sentence 2566,Guo,O
sentence 2566,không,O
sentence 2566,được,O
sentence 2566,khai_báo,O
sentence 2566,trung_thực,O
sentence 2566,với,O
sentence 2566,nhà_chức_trách,O
sentence 2566,.,O
sentence 2567,Trong,O
sentence 2567,số,O
sentence 2567,đó,O
sentence 2567,có,O
sentence 2567,anh,O
sentence 2567,D.Đ.P.,B-NAME
sentence 2567,",",O
sentence 2567,27,B-AGE
sentence 2567,tuổi,O
sentence 2567,",",O
sentence 2567,là,O
sentence 2567,lái_xe,B-JOB
sentence 2567,đón,O
sentence 2567,bệnh_nhân,O
sentence 2567,từ,O
sentence 2567,sân_bay,O
sentence 2567,về,O
sentence 2567,",",O
sentence 2567,có,O
sentence 2567,thuê,O
sentence 2567,nhà,O
sentence 2567,ở,O
sentence 2567,địa_chỉ,O
sentence 2567,113,B-LOCATION
sentence 2567,Trúc_Bạch,I-LOCATION
sentence 2567,.,O
sentence 2568,Mẫu,O
sentence 2568,bệnh_phẩm,O
sentence 2568,được,O
sentence 2568,Viện,B-ORGANIZATION
sentence 2568,Pasteur,I-ORGANIZATION
sentence 2568,TP_HCM,I-ORGANIZATION
sentence 2568,xét_nghiệm,O
sentence 2568,khẳng_định,O
sentence 2568,cho,O
sentence 2568,kết_quả,O
sentence 2568,dương_tính,O
sentence 2568,nCoV,O
sentence 2568,.,O
sentence 2569,Đây,O
sentence 2569,là,O
sentence 2569,khu,O
sentence 2569,nhà,O
sentence 2569,mà,O
sentence 2569,ca,O
